article_id,published,title,HyperLink,url,feed_label,Sectors,Bank1,Bank2,Country1,Country2,Projects(EWSProjectID),EWS Project Name,EWS hyperlink
1e153953,3/10/18,"IREDA, EIB ink 150mn-euro loan agreement for renewable energy",https://www.indiatoday.in/pti-feed/story/ireda-eib-ink-150mn-euro-loan-agreement-for-renewable-energy-1186755-2018-03-10,https://www.indiatoday.in/pti-feed/story/ireda-eib-ink-150mn-euro-loan-agreement-for-renewable-energy-1186755-2018-03-10,NEWS EIB - All streams,Energy,EIB,,India,,EIB-20170105,IREDA-RENEWABLE ENERGY AND ENERGY EFFICIENCY FL2,https://ewsdata.rightsindevelopment.org/projects/20170105-ireda-renewable-energy-and-energy-efficiency-fl2/
ffa5d538,4/20/18,EIB funding in Fingal is a 'game-changer',https://www.independent.ie/regionals/fingalindependent/news/eib-funding-in-fingal-is-a-gamechanger-36811673.html,https://www.independent.ie/regionals/fingalindependent/news/eib-funding-in-fingal-is-a-gamechanger-36811673.html,NEWS EIB - All streams,"Infrastructure, Trade and Industry",EIB,,Ireland,,EIB-20170545,FINGAL COUNTY COUNCIL INVESTMENT PROGRAMME (EIB-20170545),https://www.independent.ie/regionals/fingalindependent/news/eib-funding-in-fingal-is-a-gamechanger-36811673.html
62e12c0d,3/30/18,Valmet signs Euro 45 million loan agreement with European Investment Bank,https://www.lesprom.com/en/news/Valmet_signs_Euro_45_million_loan_agreement_with_European_Investment_Bank_82586/,https://www.lesprom.com/en/news/Valmet_signs_Euro_45_million_loan_agreement_with_European_Investment_Bank_82586/,NEWS EIB - All streams,"Energy, Finance, Industry and Trade

",EIB,,Finland,,EIB-20170819,VALMET - AUTOMATION RDI (EIB-20170819),https://ewsdata.rightsindevelopment.org/projects/20170819-valmet-automation-rdi/
bb0c7835,1/8/18,AfDB okays energy loans fund,http://www.daily-mail.co.zm/afdb-okays-energy-loans-fund/,http://www.daily-mail.co.zm/afdb-okays-energy-loans-fund/,NEWS AFDB- All Streams,"Finance, Energy",AFBD,,Zambia,,Energy Inclusion Off-Grid Energy Access Fund (FEI OGEF),,
9206496f,1/19/18,EBRD Lends Figeac AÃ©ro â‚¬38 Mln for Expansion in Morocco & Tunisia,http://northafricapost.com/21802-ebrd-lends-figeac-aero-e38-mln-expansion-morocco-tunisia.html,http://northafricapost.com/21802-ebrd-lends-figeac-aero-e38-mln-expansion-morocco-tunisia.html,NEWS EBRD - All streams,Trade and Industry,EBRD,,"Morocco, Tunisia",,Figeac Aero Regional,Figeac Aero Regional,https://ewsdata.rightsindevelopment.org/projects/48424-figeac-aero-regional/
4827d3f,3/6/18,AfDB obtains $52.5m Green Climate Fund for Zambia Renewable Energy,http://worldstagegroup.com/index.php?active=news&newscid=43413&catid=26,http://worldstagegroup.com/index.php?active=news&newscid=43413&catid=26,NEWS AFDB- All Streams,Energy,AFBD,GCF,Gambia,,"GCF-FP080, WB-P160383","Zambia Renewable Energy Investment Framework (GCF-FP080); Zambia Scaling Renewable Energy Program Investment Plan (WB-P160383)
",https://ewsdata.rightsindevelopment.org/projects/fp080-zambia-renewable-energy-investment-framework/; https://ewsdata.rightsindevelopment.org/projects/p160383-zambia-scaling-renewable-energy-program-investment/
a5af59f,6/6/18,AfDB promotes better access to mortgage finance in Ghana,https://www.worldstagegroup.com/afdb-promotes-better-access-to-mortgage-finance-in-ghana/,https://www.worldstagegroup.com/afdb-promotes-better-access-to-mortgage-finance-in-ghana/,NEWS AFDB- All Streams,Finance,AFBD,,Ghana,,GHL Bank PLC,,
2513267f,1/13/18,PPP Center sets pre-bid conference for Baggao Water LGU project,http://beta.philstar.com/business/2018/01/14/1777442/ppp-center-sets-pre-bid-conference-baggao-water-lgu-project,http://beta.philstar.com/business/2018/01/14/1777442/ppp-center-sets-pre-bid-conference-baggao-water-lgu-project,NEWS ADB - All Streams,Water and Sanitation,ABD,,Philippines,,Hydro?,,
96b5109d,4/27/18,IDB approves another loan for Quito metro,https://www.bnamericas.com/en/news/infrastructure/idb-approves-another-loan-for-quito-metro,https://www.bnamericas.com/en/news/infrastructure/idb-approves-another-loan-for-quito-metro,NEWS IDB - All Streams,Transport,IDB,,Ecuador,,IADB-EC-L1111,Quito Metropolitan Urban Transport System,https://ewsdata.rightsindevelopment.org/projects/ec-l1111-quito-metropolitan-urban-transport-system/
9bbee377,4/28/18,IDB approves USD 250 mln loan to help build a metro line in Quito,https://www.devdiscourse.com/Article/5428-idb-approves-usd-250-mln-loan-to-help-build-a-metro-line-in-quito/Latin%20America%20and%20Caribbean,https://www.devdiscourse.com/Article/5428-idb-approves-usd-250-mln-loan-to-help-build-a-metro-line-in-quito/Latin%20America%20and%20Caribbean,NEWS IDB - All Streams,Transport,IDB,,Ecuador,,IADB-EC-L1111,Quito Metropolitan Urban Transport System,https://ewsdata.rightsindevelopment.org/projects/ec-l1111-quito-metropolitan-urban-transport-system/
73334df7,4/23/18,"IDB Invest, IFC finance Achiras wind farm in Argentina",https://www.txfnews.com/Tracker/Details/ef312f80-bad7-4bec-90f3-eec29a2e536a/IDB-Invest-IFC-finance-Achiras-wind-farm-in-Argentina,https://www.txfnews.com/Tracker/Details/ef312f80-bad7-4bec-90f3-eec29a2e536a/IDB-Invest-IFC-finance-Achiras-wind-farm-in-Argentina,NEWS IDB - All Streams,Energy,IDB / IDB Invest,,Argentina,,IIC-12063-02,Achiras Wind Power Project (IIC-12063-02),https://ewsdata.rightsindevelopment.org/projects/12063-02-achiras-wind-power-project/
2d23370d,5/17/18,IDB invests USD 5 mn in MONI Online in its first operation with Fintech company,https://www.devdiscourse.com/Article/7943-idb-invests-usd-5-mn-in-moni-online-in-its-first-operation-with-fintech-company,https://www.devdiscourse.com/Article/7943-idb-invests-usd-5-mn-in-moni-online-in-its-first-operation-with-fintech-company,NEWS IDB - All Streams,Finance,IDB,,Argentina,,IIC-12116-01,Moni Online S.A.,https://ewsdata.rightsindevelopment.org/projects/12116-01-moni-online-sa/
9e628fd3,2/14/18,Nigeria: AfDB Signs $700 Million Development Loan Agreement With Japan,http://allafrica.com/stories/201802140029.html,http://allafrica.com/stories/201802140029.html,NEWS AFDB- All Streams,Finance,AFBD,JICA,,,JICA to AfDB,,
3d4066f7,5/10/18,AfDB Grants $1.5 million for Jigawa IPP,http://africaoilandpower.com/2018/05/10/afdb-grants-1-5-million-for-jigawa-ipp/,http://africaoilandpower.com/2018/05/10/afdb-grants-1-5-million-for-jigawa-ipp/,NEWS AFDB- All Streams,Energy,AFBD,,Nigeria,,Jigawa 1-GW Independent Power Producer (IPP) Solar Procurement Program,,https://www.afdb.org/en/news-and-events/african-development-bank-approves-us-1-5-million-for-jigawa-on-grid-ipp-solar-power-procurement-program-18099/
52034fa,5/23/18,AfDB and Korea launch the Korea-Africa energy investment facility,https://www.biznisafrica.com/afdb-and-korea-launch-the-korea-africa-energy-investment-facility/,https://www.biznisafrica.com/afdb-and-korea-launch-the-korea-africa-energy-investment-facility/,NEWS AFDB- All Streams,"Energy, Finance",AFBD,,Africa,,Korea–Africa Energy Investment Facility (KEIF),,
69adbb37,5/23/18,"AfDB, Korea agree to partner on Korea-Africa Energy Investment Facility",http://www.engineeringnews.co.za/article/afdb-korea-agree-to-partner-on-korea-africa-energy-investment-facility-2018-05-23,http://www.engineeringnews.co.za/article/afdb-korea-agree-to-partner-on-korea-africa-energy-investment-facility-2018-05-23,NEWS AFDB- All Streams,"Finance, Energy",AFBD,,Africa,,Korea–Africa Energy Investment Facility (KEIF),,
c10f5087,3/22/18,"EBRD PROVIDES EUR 1.15 BLN TO SUPPORT SMES IN UKRAINE, GEORGIA, MOLDOVA",https://open4business.com.ua/ebrd-provides-eur-1-15-bln-support-smes-ukraine-georgia-moldova/,https://open4business.com.ua/ebrd-provides-eur-1-15-bln-support-smes-ukraine-georgia-moldova/,NEWS EBRD - All streams,Finance,EBRD,,"Georgia, Ukraine",,Moldova,,
d6eab073,2/9/18,EBRD provides â‚¬6 million loan to PeopleCert,http://www.finchannel.com/business/banksandservices/71466-ebrd-provides-6-million-loan-to-peoplecert,http://www.finchannel.com/business/banksandservices/71466-ebrd-provides-6-million-loan-to-peoplecert,NEWS EBRD - All streams,Finance,EBRD,,Greece,,No project disclosed?,https://www.ebrd.com/news/2018/ebrd-provides-6-million-loan-to-peoplecert.html,
af4b8026,4/1/18,"Wema Bank secures $35m AfDB, ICD funds for SMEs",http://thenationonlineng.net/wema-bank-secures-35m-afdb-icd-funds-smes/,http://thenationonlineng.net/wema-bank-secures-35m-afdb-icd-funds-smes/,NEWS AFDB- All Streams,Finance,AFBD,,Nigeria,,Not found. For WEMA Bank,Not found. For WEMA Bank,
c518c447,3/22/18,AfDB grants Ghana $39 million to improve agricultural output in Savannah zone,https://www.ecofinagency.com/agriculture/2203-38231-afdb-grants-ghana-39-million-to-improve-agricultural-output-in-savannah-zone,https://www.ecofinagency.com/agriculture/2203-38231-afdb-grants-ghana-39-million-to-improve-agricultural-output-in-savannah-zone,NEWS AFDB- All Streams,Trade,AFBD,,Ghana,,P-GH-AAZ-001,Savannah Zone Agricultural Productivity Improvement Project (SAZAPIP),
2cd7aac4,2/12/18,ADB provides USD 100 million loan assistance to Nepal,http://kathmandupost.ekantipur.com/news/2018-02-12/adb-provides-usd-100-million-loan-assistance-to-nepal.html,http://kathmandupost.ekantipur.com/news/2018-02-12/adb-provides-usd-100-million-loan-assistance-to-nepal.html,NEWS ADB - All Streams,Infrastructure,ADB,,Nepal,,Rural Connectivity Improvement Project,Rural Connectivity Improvement Project,
bfbc4f3c,3/21/18,Rwanda Innovation Fund project to receive US $30-million loan from African Development Bank,http://www.businessghana.com/site/news/business/161626/Rwanda-Innovation-Fund-project-to-receive-US-$30-million-loan-from-African-Development-Bank,http://www.businessghana.com/site/news/business/161626/Rwanda-Innovation-Fund-project-to-receive-US-$30-million-loan-from-African-Development-Bank,NEWS AFDB- All Streams,Finance,AFBD,,Rwanda,,Rwanda Innovation Fund: https://www.afdb.org/en/documents/document/rwanda-rwanda-innovation-fund-100917/,,
5c3867d7,2/27/18,IDB provides US$248m for key gov't initiatives,http://www.jamaicaobserver.com/latestnews/IDB_provides_US$248m_for_key_gov%26%238217;t_initiatives?profile=1228,http://www.jamaicaobserver.com/latestnews/IDB_provides_US$248m_for_key_gov%26%238217;t_initiatives?profile=1228,NEWS IDB - All Streams,"Infrastructure, Communications, Trade and Industry",IDB,,Jamaica,,S$160 million has been earmarked for the Public Sector Transformation Project; US$68 million for the National Identification System (NIDS); and US$20 million to further boost national security technology inputs.,,
2202c96b,4/12/18,AfDB sets $200m to aid farmers 600000 African farmers,https://www.premiumtimesng.com/foreign/africa/264829-afdb-sets-200m-to-aid-farmers-600000-african-farmers.html,https://www.premiumtimesng.com/foreign/africa/264829-afdb-sets-200m-to-aid-farmers-600000-african-farmers.html,NEWS AFDB- All Streams,Finance,AFBD,,17 African countries,,Soft Commodity Finance Facility agreement with the Export Trading Group.,,
6c72ae9a,2/12/18,/ ADB pledges USD 100 million to upgrade rural roads in Nepal,https://www.indiatoday.in/pti-feed/story/adb-pledges-usd-100-million-to-upgrade-rural-roads-in-nepal-1167873-2018-02-12,https://www.indiatoday.in/pti-feed/story/adb-pledges-usd-100-million-to-upgrade-rural-roads-in-nepal-1167873-2018-02-12,NEWS ADB - All Streams,"Infrastructure, Transportation",ADB,,Nepal,,The Rural Connectivity Improvement Project,,
7539d05f,5/14/18,Citi Inks $100 Million Trade Finance Deal With Asian Development Bank,https://www.pymnts.com/news/b2b-payments/2018/citi-adb-trade-finance/,https://www.pymnts.com/news/b2b-payments/2018/citi-adb-trade-finance/,NEWS ADB - All Streams,Finance,ADB,,Asia-Pacific,,The Trade Finance Program with Citi. Not found.,The Trade Finance Program with Citi. Not found.,
c5346537,3/16/18,"ADB, India Sign $120 Million Loan to Improve Rail Infrastructure",https://www.finchannel.com/business/72240-adb-india-sign-120-million-loan-to-improve-rail-infrastructure,https://www.finchannel.com/business/72240-adb-india-sign-120-million-loan-to-improve-rail-infrastructure,NEWS ADB - All Streams,Transport,ADB,,India,,"Tranche 2 in EWS, missing Tranche 3?: https://www.adb.org/projects/36330-043/main#project-overview",Railway Sector Investment Program - Tranche 3,https://ewsdata.rightsindevelopment.org/projects/36330-033-railway-sector-investment-program-tranche-2/
ae07d672,2/14/18,World Bank inks $510m Iraq infrastructure project deal,http://www.gdnonline.com/Details/317754/World-Bank-inks-$510m-Iraq-infrastructure-project-deal,http://www.gdnonline.com/Details/317754/World-Bank-inks-$510m-Iraq-infrastructure-project-deal,NEWS WB- All Streams,Infrastructure,WB,,Iraq,,Two projects unnamed,Two projects unnamed,
8c34b030,2/16/18,World Bank approves $486m to improve Nigeria's electricity transmission network,http://www.power-technology.com/news/world-bank-approves-486m-improve-nigerias-electricity-transmission-network/,http://www.power-technology.com/news/world-bank-approves-486m-improve-nigerias-electricity-transmission-network/,NEWS WB- All Streams,Energy,WB,,Nigeria,,WB-P146330,NG-Electricity Transmission Project (WB-P146330),https://ewsdata.rightsindevelopment.org/projects/p146330-ng-electricity-transmission-project/
44e02446,2/3/18,Inland Waterways Authority Of India Signs Project Agreement With The World Bank For Jal Marg Vikas Project on Ganga,http://www.businessworld.in/article/Inland-Waterways-Authority-Of-India-Signs-Project-Agreement-With-The-World-Bank-For-Jal-Marg-Vikas-Project-on-Ganga-/03-02-2018-139435,http://www.businessworld.in/article/Inland-Waterways-Authority-Of-India-Signs-Project-Agreement-With-The-World-Bank-For-Jal-Marg-Vikas-Project-on-Ganga-/03-02-2018-139435,NEWS WB- All Streams,Water and Sanitation,WB,,India,,WB-P148775,Capacity Augmentation of the National Waterway - 1(JAL MARG VIKAS) Project (WB-P148775),https://ewsdata.rightsindevelopment.org/projects/p148775-national-waterways-development-project/
53a3a3ab,4/25/18,$125-mn loan agreement inked with World Bank for nurturing innovation,https://www.thehindubusinessline.com/economy/125-mn-loan-agreement-inked-with-world-bank-for-nurturing-innovation/article23667782.ece,https://www.thehindubusinessline.com/economy/125-mn-loan-agreement-inked-with-world-bank-for-nurturing-innovation/article23667782.ece,NEWS WB- All Streams,Industry and Trade,WB,,India,,WB-P156241,Innovate in India for Inclusiveness (WB-P156241),https://ewsdata.rightsindevelopment.org/projects/p156241-innovate-in-india-for-inclusiveness/
e982195d,4/7/18,World Bank to fund $ 420 mn for climate resilient farming in Maharashtra,https://www.ruralmarketing.in/industry/policy/world-bank-to-fund-420-mn-for-climate-resilient-farming-in-maharashtra,https://www.ruralmarketing.in/industry/policy/world-bank-to-fund-420-mn-for-climate-resilient-farming-in-maharashtra,NEWS WB- All Streams,Agriculture and Forestry,WB,,India,,WB-P160408,Maharashtra Project on Climate Resilient Agriculture (WB-P160408),https://ewsdata.rightsindevelopment.org/projects/p146330-ng-electricity-transmission-project/
5a307c9e,3/31/18,Burkina Faso: World Bank Approves $50 Million to Boost Private Investment and Job Creation,https://moderndiplomacy.eu/2018/03/31/burkina-faso-world-bank-approves-50-million-to-boost-private-investment-and-job-creation/,https://moderndiplomacy.eu/2018/03/31/burkina-faso-world-bank-approves-50-million-to-boost-private-investment-and-job-creation/,NEWS WB- All Streams,Finance,WB,,Burkina Faso,,WB-P161234,Burkina Faso - Bagre Growth Pole Project Additional Financing,https://ewsdata.rightsindevelopment.org/projects/p161234-burkina-faso-bagre-growth-pole-project-additiona/
21044d5f,4/30/18,World Bank approves $180 mln loan guarantee for Kenya's energy sector,https://www.reuters.com/article/kenya-worldbank-energy/world-bank-approves-180-mln-loan-guarantee-for-kenyas-energy-sector-idUSL8N1S7375,https://www.reuters.com/article/kenya-worldbank-energy/world-bank-approves-180-mln-loan-guarantee-for-kenyas-energy-sector-idUSL8N1S7375,NEWS WB- All Streams,"Finance, Energy",WB,,Kenya,,WB-P162422,KenGen Guarantee Program (WB-P162422),https://ewsdata.rightsindevelopment.org/projects/p146330-ng-electricity-transmission-project/
340d79e8,2/12/18,Government secures $40m from World Bank to support free SHS,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Government-secures-40m-from-World-Bank-to-support-free-SHS-625783,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Government-secures-40m-from-World-Bank-to-support-free-SHS-625783,NEWS WB- All Streams,Education and Health,WB,,Ghana,,WB-P163628,Secondary Education Improvement Project Additional Financing (WB-P163628),https://ewsdata.rightsindevelopment.org/projects/p163628-secondary-education-improvement-project-additional/
21c8dc10,2/24/18,AfDB approves RFTF with US$ 3 million,http://www.businessghana.com/site/news/business/160143/AfDB-approves-RFTF-with-US$-3-million,http://www.businessghana.com/site/news/business/160143/AfDB-approves-RFTF-with-US$-3-million,NEWS AFDB- All Streams,,AFBD,,,,Not a project,,
b78eac50,2/24/18,AfDB approves RFTF with US$ 3 million,http://www.businessghana.com/site/news/Business/160143/AfDB-approves-RFTF-with-US$-3-million,http://www.businessghana.com/site/news/Business/160143/AfDB-approves-RFTF-with-US$-3-million,NEWS AFDB- All Streams,,AFBD,,,,Not a project,,
d017c650,4/23/18,BAZAR: ADB Pledges $80 Million For Bamyan Power Project,https://www.tolonews.com/bazar/bazar-adb-pledges-80-million-bamyan-power-project,https://www.tolonews.com/bazar/bazar-adb-pledges-80-million-bamyan-power-project,NEWS ADB - All Streams,Energy,ADB,,Afghanistan,,Not a project,,
2478dd5b,5/22/18,Afghanistan awards 50 MW of hybrid solar projects,https://renewablesnow.com/news/afghanistan-awards-50-mw-of-hybrid-solar-projects-613419/,https://renewablesnow.com/news/afghanistan-awards-50-mw-of-hybrid-solar-projects-613419/,NEWS ADB - All Streams,Energy,ADB,,Afghanistan,,Not a project,,
17a4db0c,4/23/18,ADB helps to enhance energy security in Afghanistan,http://www.timesca.com/index.php/news/19651-adb-helps-to-enhance-energy-security-in-afghanistan,http://www.timesca.com/index.php/news/19651-adb-helps-to-enhance-energy-security-in-afghanistan,NEWS ADB - All Streams,Energy,ADB,,Afghanistan,,Not a project,,
c0eece9b,5/13/18,ADB Helps Inaugurate New Power Distribution Network in Southwest Kabul,http://feedproxy.google.com/~r/adb_news/~3/2MylhkP_6EA/adb-helps-inaugurate-new-power-distribution-network-southwest-kabul,http://feedproxy.google.com/~r/adb_news/~3/2MylhkP_6EA/adb-helps-inaugurate-new-power-distribution-network-southwest-kabul,NEWS ADB - All Streams,Energy,ADB,,Afghanistan,,ADB-47282-001,Energy Supply Improvement Investment Program (ADB-47282-001),https://ewsdata.rightsindevelopment.org/projects/47282-001-energy-supply-improvement-investment-program/
f2f565d6,3/19/18,ADB director reaffirms support for Afghanistan's infrastructure development,https://www.pajhwok.com/en/2018/03/19/adb-director-reaffirms-support-afghanistan%E2%80%99s-infrastructure-development,https://www.pajhwok.com/en/2018/03/19/adb-director-reaffirms-support-afghanistan%E2%80%99s-infrastructure-development,NEWS ADB - All Streams,Infrastructure,ADB,,Afghanistan,,Not a project,,
11e77947,4/26/18,EBRD declares effective 218 mln euro loan for Albania's KESH restructuring,https://seenews.com/news/ebrd-declares-effective-218-mln-euro-loan-for-albanias-kesh-restructuring-610398,https://seenews.com/news/ebrd-declares-effective-218-mln-euro-loan-for-albanias-kesh-restructuring-610398,NEWS EBRD - All streams,Finance,EBRD,,Albania,,EBRD-48132,KESH Restructuring Project (EBRD-48132),https://ewsdata.rightsindevelopment.org/projects/47282-001-energy-supply-improvement-investment-program/
fa918094,5/10/18,EBRD supports modernization of Albania transportation,http://www.world-grain.com/articles/news_home/World_Grain_News/2018/05/EBRD_supports_modernization_of.aspx?ID={B5AB62E2-FAA9-4F2A-B049-4FFFC019E7F7},http://www.world-grain.com/articles/news_home/World_Grain_News/2018/05/EBRD_supports_modernization_of.aspx?ID={B5AB62E2-FAA9-4F2A-B049-4FFFC019E7F7},NEWS EBRD - All streams,Transportation,EBRD,,Albania,,,,
bc831237,6/5/18,ADB ready to assist development of Armenia's energy sector,https://news.am/eng/news/455076.html,https://news.am/eng/news/455076.html,NEWS ADB - All Streams,Energy,ADB,,Armenia,,,,
f3ddad4,5/7/18,"ADB, Ameriabank sign $30 mln equity investment agreement",http://www.panarmenian.net/eng/news/255180/ADB_Ameriabank_sign_30_mln_equity_investment_agreement,http://www.panarmenian.net/eng/news/255180/ADB_Ameriabank_sign_30_mln_equity_investment_agreement,NEWS ADB - All Streams,FInance,ADB,,Armenia,,,,
6791fdef,5/6/18,"ADB Loan, Equity to Ameriabank to Help Promote Financial Inclusion in Armenia",http://feedproxy.google.com/~r/adb_news/~3/6Ocpwy7LTa0/adb-loan-equity-ameriabank-help-promote-financial-inclusion-armenia,http://feedproxy.google.com/~r/adb_news/~3/6Ocpwy7LTa0/adb-loan-equity-ameriabank-help-promote-financial-inclusion-armenia,NEWS ADB - All Streams,Finance,ADB,,Armenia,,,,
db83b0fb,5/30/18,EBRD to Finance Armenian Healthcare Reform,https://emerging-europe.com/in-brief/ebrd-to-finance-armenian-healthcare-reform/,https://emerging-europe.com/in-brief/ebrd-to-finance-armenian-healthcare-reform/,NEWS EBRD - All streams,Health,EBRD,,Armenia,,,,
b979d1c5,3/17/18,ADB to support implementation of projects within public-private partnership in Azerbaijan (Exclusive),http://menafn.com/1096606535/ADB-to-support-implementation-of-projects-within-publicprivate-partnership-in-Azerbaijan-Exclusive,http://menafn.com/1096606535/ADB-to-support-implementation-of-projects-within-publicprivate-partnership-in-Azerbaijan-Exclusive,NEWS ADB - All Streams,Trade and Industry,ADB,,Azerbaijan,,,,
667c620f,6/4/18,Search EBRD portfolio in Azerbaijan expands,https://news.az/articles/economy/131598,https://news.az/articles/economy/131598,NEWS EBRD - All streams,Trade and Industry,EBRD,,Azerbaijan,,,,
85f28676,4/9/18,EBRD increases its portfolio in Azerbaijan,https://en.trend.az/business/economy/2884342.html,https://en.trend.az/business/economy/2884342.html,NEWS EBRD - All streams,Trade and Industry,EBRD,,Azerbaijan,,,,
166e847c,3/1/18,EBRD to support capacity building of Azerbaijan's energy regulator,https://www.azernews.az/business/128042.html,https://www.azernews.az/business/128042.html,NEWS EBRD - All streams,Energy,EBRD,,Azerbaijan,,,,
aa4f370e,1/18/18,ADB VP Reaffirms Commitment to Support Bangladesh on Implementing SDGs,http://moderndiplomacy.eu/2018/01/18/adb-vp-reaffirms-commitment-support-bangladesh-implementing-sdgs/,http://moderndiplomacy.eu/2018/01/18/adb-vp-reaffirms-commitment-support-bangladesh-implementing-sdgs/,NEWS ADB - All Streams,,ABD,,Bangladesh,,,,
a183ec95,2/27/18,ADB President Confirms Increased Financial Assistance to Bangladesh,http://feedproxy.google.com/~r/adb_news/~3/9GBV392aakE/adb-president-confirms-increased-financial-assistance-bangladesh,http://feedproxy.google.com/~r/adb_news/~3/9GBV392aakE/adb-president-confirms-increased-financial-assistance-bangladesh,NEWS ADB - All Streams,,ABD,,Bangladesh,,,,
8eba7336,3/6/18,AIIB approves loan to Bangladesh Independent Power Project,https://www.theasset.com/belt-road-online/34203/aiib-approves-loan-to-bangladesh-independent-power-project,https://www.theasset.com/belt-road-online/34203/aiib-approves-loan-to-bangladesh-independent-power-project,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
1d0142a4,2/26/18,AIIB approves 60 mln USD loan for Bangladesh power project,http://www.xinhuanet.com/english/2018-02/27/c_137001645.htm,http://www.xinhuanet.com/english/2018-02/27/c_137001645.htm,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
11a35f15,2/26/18,AIIB approves $60mn loan for Bangladesh power project,http://www.thedailystar.net/country/asian-infrastructure-investment-bank-aiib-approves-60mn-loan-for-bangladesh-power-project-1540462,http://www.thedailystar.net/country/asian-infrastructure-investment-bank-aiib-approves-60mn-loan-for-bangladesh-power-project-1540462,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
21bcdf5b,2/26/18,"AIIB approves $285 million of loans to Bangladesh for power, energy",https://www.reuters.com/article/bangladesh-aiib-investment/aiib-approves-285-million-of-loans-to-bangladesh-for-power-energy-idUSL4N1QG448,https://www.reuters.com/article/bangladesh-aiib-investment/aiib-approves-285-million-of-loans-to-bangladesh-for-power-energy-idUSL4N1QG448,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
961f2ed8,2/28/18,AIIB approves loan for Bangladesh Bhola IPP energy project,http://www.power-technology.com/news/aiib-approves-loan-bangladesh-bhola-ipp-energy-project/,http://www.power-technology.com/news/aiib-approves-loan-bangladesh-bhola-ipp-energy-project/,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
93f42c74,2/26/18,AIIB approves 60 mln USD loan for Bangladesh power project,http://www.xinhuanet.com/english/2018-02/27/c_137001645.htm,http://www.xinhuanet.com/english/2018-02/27/c_137001645.htm,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
9a7b41a2,2/28/18,AIIB approves $60m for 220MW plant in Bhola,https://energybangla.com/aiib-approves-60m-for-220mw-plant-in-bhola/,https://energybangla.com/aiib-approves-60m-for-220mw-plant-in-bhola/,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
cb7b1ba,2/26/18,"AIIB approves $285 million of loans to Bangladesh for power, energy",https://in.reuters.com/article/bangladesh-aiib-investment/aiib-approves-285-million-of-loans-to-bangladesh-for-power-energy-idINKCN1GA1DB,https://in.reuters.com/article/bangladesh-aiib-investment/aiib-approves-285-million-of-loans-to-bangladesh-for-power-energy-idINKCN1GA1DB,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
d71af9e4,2/27/18,"AIIB approves $285m of loans to Bangladesh for power, energy",http://en.prothomalo.com/economy/news/171731/AIIB-approves-285m-of-loans-to-Bangladesh-for,http://en.prothomalo.com/economy/news/171731/AIIB-approves-285m-of-loans-to-Bangladesh-for,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
ed93f7da,2/26/18,AIIB approves $285m in loans to Bangladesh for power projects,https://www.dealstreetasia.com/stories/aiib-approves-285m-of-loans-to-bangladesh-for-power-energy-93146/,https://www.dealstreetasia.com/stories/aiib-approves-285m-of-loans-to-bangladesh-for-power-energy-93146/,NEWS AIIB - All Streams,Energy,AIIB,,Bangladesh,,,,
4fe6b679,1/24/18,2017: A bad year for major South Asian infrastructure projects,https://www.dhakatribune.com/world/south-asia/2018/01/25/2017-bad-year-major-south-asian-infrastructure-projects/,https://www.dhakatribune.com/world/south-asia/2018/01/25/2017-bad-year-major-south-asian-infrastructure-projects/,NEWS ADB - All Streams,Infrastructure,ABD,,"Bangladesh, India",,,,
4b6435f4,2/28/18,ADB raises Bangladesh aid package to $8 bln,https://www.reuters.com/article/bangladesh-adb-assistance/adb-raises-bangladesh-aid-package-to-8-bln-idUSL4N1QI4R2,https://www.reuters.com/article/bangladesh-adb-assistance/adb-raises-bangladesh-aid-package-to-8-bln-idUSL4N1QI4R2,NEWS ADB - All Streams,"Infrastructure, Finance",ABD,,Bangladesh,,,,
beee2d08,2/22/18,ADB funds Bangladesh rail improvements,http://www.publicfinanceinternational.org/news/2018/02/adb-funds-bangladesh-rail-improvements,http://www.publicfinanceinternational.org/news/2018/02/adb-funds-bangladesh-rail-improvements,NEWS ADB - All Streams,Transportation,ABD,,Bangladesh,,,,
4ffb27bc,2/21/18,ADB Provides $360 Million for Rolling Stock to Boost Bangladesh Railway,http://moderndiplomacy.eu/2018/02/21/adb-provides-360-million-rolling-stock-boost-bangladesh-railway/,http://moderndiplomacy.eu/2018/02/21/adb-provides-360-million-rolling-stock-boost-bangladesh-railway/,NEWS ADB - All Streams,Transportation,ABD,,Bangladesh,,,,
