article_id,published,title,url,feed_label
dcacd143,2018-03-21 05:04:10.000,AfDB and its partners fund construction of 208km road project in Rwanda,http://www.africanreview.com/construction-a-mining/roads/afdb-and-its-partners-fund-construction-of-208km-road-project-in-rwanda,NEWS AFDB- All Streams
50637119,2018-03-29 04:06:32.000,Bosnia's govt oks 100 mln loan deal with EIB for works on Corridor Vc,https://seenews.com/news/bosnias-govt-oks-100-mln-loan-deal-with-eib-for-works-on-corridor-vc-606916,NEWS EIB - All streams
2f2ccf0f,2018-03-30 08:03:15.000,$45 Million USD Loan to Fund Agriculture Projects in Colombia and Six Other Latin American Countries,https://www.financecolombia.com/45-million-usd-loan-to-fund-agriculture-projects-in-colombia-latin-america/,NEWS IDB - All Streams
cf540e9d,2018-05-04 08:39:25.000,"Labour force being equipped with in-demand skills, says Vaz","http://www.jamaicaobserver.com/latestnews/Labour_force_being_equipped_with_in-demand_skills,_says_Vaz?profile=1228",NEWS IDB - All Streams
d23f12ef,2018-01-11 07:28:25.000,Panda bond sales slump in 2017 but modest bounce may beckon this year,https://www.reuters.com/article/markets-china-bonds/panda-bond-sales-slump-in-2017-but-modest-bounce-may-beckon-this-year-idUSL8N1P55DI,NEWS EBRD - All streams
d00edab3,2018-05-24 03:54:39.000,ADB finances Indonesia's first utility PV plants,https://www.devdiscourse.com/Article/8558--adb-finances-indonesias-first-utility-pv-plants,NEWS ADB - All Streams
68a4103c,2018-05-07 13:04:03.000,ADB exec counters World Bank: PH economy won't overheat,https://www.panaynews.net/adb-exec-counters-world-bank-ph-economy-wont-overheat/,NEWS ADB - All Streams
17afbd0f,2018-01-02 07:22:25.000,2017 - a historic year for Azerbaijan's transport sector,http://menafn.com/1096298833/2017a-historic-year-for-Azerbaijans-transport-sector,NEWS ADB - All Streams
c5ffaca4,2018-03-19 10:20:00.000,EIB reveals details of loan for TANAP (Exclusive),https://en.trend.az/business/energy/2875583.html,NEWS EIB - All streams
206846a3,2018-05-20 02:16:09.000,"Cost of blackouts, bribes in Guyana highest in Caribbean",https://www.stabroeknews.com/2018/news/guyana/05/20/cost-of-blackouts-bribes-in-guyana-highest-in-caribbean/,NEWS IDB - All Streams
9a0f139d,2018-01-03 17:24:56.000,Platforms win small on Mifid day one,https://www.risk.net/regulation/5379136/platforms-win-small-on-day-one-of-mifid-ii,NEWS EIB - All streams
897dfba0,2018-03-01 05:18:43.000,"EBRD, EU launch new business program in Uzbekistan",https://en.trend.az/casia/uzbekistan/2867356.html,NEWS EBRD - All streams
25283d70,2018-02-06 08:41:34.000,$100bn ADB Loan for China Everbright Waste to Energy Projects in Viet Nam,https://waste-management-world.com/a/100bn-adb-loan-for-china-everbright-waste-to-energy-projects-in-viet-nam,NEWS ADB - All Streams
f1e63fb6,2018-02-27 10:13:39.000,Asian Infrastructure Investment Bank to invest $200 mn in NIIF,https://www.vccircle.com/asian-infrastructure-investment-bank-to-invest-200-mn-in-niif/,NEWS AIIB - All Streams
c88ddfff,2018-02-20 07:24:00.000,EIB lending 75 mln euro loan to Romania's Banca Transilvania to support SMEs,https://seenews.com/news/eib-lending-75-mln-euro-loan-to-romanias-banca-transilvania-to-support-smes-602381,NEWS EIB - All streams
f2e64ae1,2018-03-13 17:19:45.000,CEA likely Arvind Subramanian contender for World Bank chief economist post,http://indianexpress.com/article/business/business-others/cea-likely-arvind-subramanian-contender-for-world-bank-chief-economist-post-5096799/,NEWS WB- All Streams
b649e26d,2018-05-20 20:00:00.000,Documenting the African elephant’s ‘last stand’: Q&A with filmmaker Cyril Christo,https://news.mongabay.com/2018/05/documenting-the-african-elephants-last-stand-qa-with-filmmaker-cyril-christo/,NEWS - Mongabay
60d67ae1,2018-01-23 10:52:43.000,USD $400 000 up for grabs through Compete Caribbean,http://www.loopnewsbarbados.com/content/usd-400-000-grabs-through-compete-caribbean,NEWS IDB - All Streams
6c133752,2018-01-30 12:12:00.000,ADB commits $250 loan for all-weather roads in 5 states,https://economictimes.indiatimes.com/news/economy/infrastructure/adb-commits-250-loan-for-all-weather-roads-in-5-states/articleshow/62714788.cms,NEWS ADB - All Streams
8d09fefa,2018-06-04 20:00:00.000,Field Museum honors Peruvian organization for its conservation work with indigenous groups,https://news.mongabay.com/2018/06/field-museum-honors-peruvian-organization-for-its-conservation-work-with-indigenous-groups/,NEWS - Mongabay
5f0beb57,2018-03-18 12:01:32.000,Philippines now a net borrower,https://www.philstar.com/business/2018/03/19/1798058/philippines-now-net-borrower,NEWS ADB - All Streams
1f16db1f,2018-06-03 09:07:30.000,US$375 Mn ADB loan to expand irrigation projects in MP,https://www.ruralmarketing.in/industry/agriculture/us375-mn-adb-loan-to-expand-irrigation-projects-in-mp,NEWS ADB - All Streams
9dc9d07f,2018-01-05 09:04:05.000,A deputy governor of the Bank of Ghana resigns,https://www.reuters.com/article/ghana-cenbank/a-deputy-governor-of-the-bank-of-ghana-resigns-idUSL8N1P0297,NEWS AFDB- All Streams
8c19ae6d,2018-05-08 08:26:22.000,EBRD finances largest solar power plant in Mongolia,https://www.txfnews.com/Ticker/Redirect/fafc0b19-ee7f-4c92-8ca0-b4a7857b0c6d?ShowSmallPage=True,NEWS EBRD - All streams
4ef478c2,2018-02-02 05:17:38.000,ADB extends $100m credit to China Everbright for WTE projects in Vietnam,https://www.dealstreetasia.com/stories/adb-extends-100m-credit-china-everbright-wte-projects-vietnam-91706/,NEWS ADB - All Streams
26818c43,2018-03-10 02:33:04.000,"ADB, ISA sign pact to promote solar energy",https://www.outlookindia.com/newsscroll/adb-isa-sign-pact-to-promote-solar-energy/1268591,NEWS ADB - All Streams
1cf035ef,2018-01-31 12:04:00.000,8 nagar nigams to get ADB funds for civic works,https://timesofindia.indiatimes.com/city/dehradun/8-nagar-nigams-to-get-adb-funds-for-civic-works/articleshow/62729835.cms,NEWS ADB - All Streams
6db7931d,2018-02-04 15:41:01.000,St Lucia launches ambitious agribusiness project,http://www.jamaicaobserver.com/latestnews/St_Lucia_launches_ambitious_agribusiness_project,NEWS IDB - All Streams
88af8fd0,2018-03-15 12:18:02.000,Actualización Semanal: Colombia: Despidos a pilotos de Avianca| México: Queja ante OCDE contra EDF| Otras noticias,http://mailchi.mp/90d27c36e946/actualizacin-semanal-colombia-despidos-a-pilotos-de-avianca-mxico-queja-ante-ocde-contra-edf-otras-noticias,NEWS - Business and Human Rights Resource Center
66326c30,2018-05-30 17:21:11.000,PCJ LAUNCHES US$40 MILLION ENERGY MANAGEMENT AND EFFICIENCY PROGRAMME,http://go-jamaica.com/pressrelease/item.php?id=7270,NEWS IDB - All Streams
a62a1a7e,2018-05-29 23:10:46.000,PM all set to appoint new IMF senior executive director,https://www.thenews.com.pk/print/323378-pm-all-set-to-appoint-new-imf-senior-executive-director,NEWS AIIB - All Streams
51160b67,2018-03-11 20:22:30.000,African Development Bank Group's Premier Regional Economic Outlook for North Africa Region for Launch,http://allafrica.com/stories/201803120860.html,NEWS AFDB- All Streams
5634ec5e,2018-05-26 15:01:39.000,World Bank expresses content with “Takafol w Karama” accomplishments: Social Solidarity Minister,http://www.egyptindependent.com/world-bank-expresses-content-takafol-w-karama-accomplishments-social-solidarity-minister/,NEWS WB- All Streams
844420fb,2018-05-23 08:02:03.000,Finding Another FinTech Angle To Tackle The Trade Finance Gap,https://www.pymnts.com/news/b2b-payments/2018/ccrmanager-bank-regulation-trade-finance/,NEWS ADB - All Streams
69dfe281,2018-01-19 15:06:10.000,Bahamas Facing $500m Storm Bill Over Next Decade,http://www.tribune242.com/news/2018/jan/18/bahamas-facing-500m-storm-bill-over-next-decade/,NEWS IDB - All Streams
e042eb1f,2018-02-17 11:43:20.000,China Cannot Have It Both Ways,https://intpolicydigest.org/2018/02/18/china-cannot-have-it-both-ways/,"NEWS ADB - All Streams,NEWS AIIB - All Streams"
3efaf691,2018-04-24 12:22:56.000,Microcredit that helps more than just the borrower: World Bank,https://www.devdiscourse.com/Article/5011-microcredit-that-helps-more-than-just-the-borrower-world-bank/Central%20Africa,NEWS WB- All Streams
3f177267,2018-03-25 22:53:59.000,IDB Mendoza 2018: Bolivia eyes new debt issue,http://www.latinfinance.com/daily-briefs/2018/3/26/idb-mendoza-2018-bolivia-eyes-new-debt-issue,NEWS IDB - All Streams
e31c9a5c,2018-03-16 07:19:07.000,EBRD Board Directors to visit Uzbekistan,https://akipress.com/news:603706,NEWS EBRD - All streams
4f9ce632,2018-03-21 15:49:28.000,EU bank contributes financial and technical support to provide clean drinking water for more than 2 million people in ...,https://reliefweb.int/report/occupied-palestinian-territory/eu-bank-contributes-financial-and-technical-support-provide,NEWS EIB - All streams
7a21ee5b,2018-04-24 13:41:49.000,"World Bank Group, IMF Spring Meetings See Capital Increase, Historic Bond Debut for SDGs",http://sdg.iisd.org/news/world-bank-group-imf-spring-meetings-see-capital-increase-historic-bond-debut-for-sdgs/,NEWS WB- All Streams
88c14d45,2018-02-09 00:42:40.000,Nigeria: AfDB Hits Highest Annual Disbursement of $7.67bn in 2017 - Adesina,http://allafrica.com/stories/201802090062.html,NEWS AFDB- All Streams
16c1c0f0,2018-05-05 03:03:54.000,"Philippines urges ADB to help ""future-proof"" members against ""disruptive change""",http://www.xinhuanet.com/english/2018-05/05/c_137157692.htm,NEWS ADB - All Streams
4e28b31c,2018-01-17 09:53:18.000,Private sector powers energy financing as PHL grapples with regulatory issues,https://businessmirror.com.ph/private-sector-powers-energy-financing-as-phl-grapples-with-regulatory-issues/,"NEWS AIIB - All Streams,NEWS ADB - All Streams"
1eb84cb2,2018-02-20 21:17:00.000,"Is the World Bank, Liberia's Advisor and Creditor, Culpable in Liberia's 62 Fraudulent Concessionary Agreements?",https://www.liberianobserver.com/opinion/commentaries/is-the-world-bank-liberias-advisor-and-creditor-culpable-in-liberias-62-fraudulent-concessionary-agreements/,NEWS WB- All Streams
43eb8422,2018-05-21 10:28:00.000,Kosovo to expand fibre coverage with World Bank support,https://www.telecompaper.com/news/kosovo-to-expand-fibre-coverage-with-world-bank-support--1245109,NEWS WB- All Streams
30ab35aa,2018-02-10 13:11:15.000,World Bank implements project to mitigate climate change,https://www.businessghana.com/site/news/business/159219/World-Bank-implements-project-to-mitigate-climate-change,NEWS WB- All Streams
4c97938e,2018-02-01 02:03:16.000,Private equity comes to Bhutan,https://asia.nikkei.com/magazine/20180201/Business/Private-equity-comes-to-Bhutan,NEWS ADB - All Streams
bfecb8a2,2018-04-23 02:47:41.000,Out of the shadows,http://www.ifrasia.com/out-of-the-shadows/21337474.article,NEWS ADB - All Streams
d4cda6a2,2018-02-20 03:40:50.000,Corruption and the city: How aid donors can support integrity building in urban spaces,https://reliefweb.int/report/world/corruption-and-city-how-aid-donors-can-support-integrity-building-urban-spaces,NEWS IDB - All Streams
1576ca65,2018-02-13 09:31:00.000,Island of Yap opens ADB-backed renewable energy plants,https://renewablesnow.com/news/island-of-yap-opens-adb-backed-renewable-energy-plants-601616/,NEWS ADB - All Streams
f0de08d9,2018-01-18 00:32:11.000,"Adeosun, others call for additional capital for AfDB",https://www.vanguardngr.com/2018/01/adeosun-others-call-additional-capital-afdb/,NEWS AFDB- All Streams
18e87aec,2018-02-22 19:00:00.000,เอดีบีจับมือบริษัท บี.กริม เพาเวอร์ฯ ร่วมขยายการสนับสนุนพลังงานทดแทนในอาเซียน,http://feedproxy.google.com/~r/adb_news/~3/BYqJGyqI5j4/402596,NEWS ADB - All Streams
f26598f5,2018-01-27 10:02:00.000,Technical university may improve ranking with World Bank fund,https://www.hindustantimes.com/dehradun/technical-university-may-improve-ranking-with-world-bank-fund/story-Ja4BidkhrHhCnzutQqMhtJ.html,NEWS WB- All Streams
6ba3a58c,2018-03-06 19:00:00.000,Analysis: the Brazilian Supreme Court’s New Forest Code ruling,https://news.mongabay.com/2018/03/analysis-the-brazilian-supreme-courts-new-forest-code-ruling/,NEWS - Mongabay
fb70642,2018-01-05 11:38:53.000,Conflict of loyalties,http://www.railwaygazette.com/analysis/single-news/view/conflict-of-loyalties.html,NEWS EBRD - All streams
f9d4199c,2018-01-23 13:18:53.000,World Bank's IFC pledges to partner with Kenya to spur economic growth,http://www.xinhuanet.com/english/2018-01/24/c_136919099.htm,NEWS WB- All Streams
c4373718,2018-04-11 05:31:29.000,Bangladesh: Poultry farming to benefit from World Bank grant,http://www.poultryworld.net/Eggs/Articles/2018/4/Bangladesh-Poultry-farming-to-benefit-from-World-Bank-grant-270934E/,NEWS WB- All Streams
21805f2d,2018-01-03 06:03:02.000,PIDA Week touts African job creation via regional infrastructure projects,https://www.devex.com/news/pida-week-touts-african-job-creation-via-regional-infrastructure-projects-91815,NEWS AFDB- All Streams
841a7c42,2018-05-28 22:37:26.000,Administrative sanction received for water project,http://www.thehindu.com/news/cities/Madurai/administrative-sanction-received-for-water-project/article24020394.ece,NEWS ADB - All Streams
d0d5731e,2018-05-05 21:31:54.000,ADB Committed To The Pacific: Nakao,http://fijisun.com.fj/2018/05/06/adb-committed-to-the-pacific-nakao/,NEWS ADB - All Streams
1fc553b5,2018-04-12 01:42:17.000,Pakistan's growth to slow down to 5.1% in FY19: ADB,https://tribune.com.pk/story/1683308/2-asian-development-outlook-2018-pakistans-growth-slow-5-1-fy19-adb/,NEWS ADB - All Streams
88849ae8,2018-02-02 05:46:58.000,World Bank allocates $1.8 million for poorest and most vulnerable citizens of Tajikistan,https://akipress.com/news:601841,NEWS WB- All Streams
c58694dd,2018-05-09 06:32:53.000,EBRD raises Bulgaria's 2018 GDP growth forecast,https://seenews.com/news/ebrd-raises-bulgarias-2018-gdp-growth-forecast-611899,NEWS EBRD - All streams
7b6086df,2018-01-12 02:19:00.000,EBRD welcomes Turkey's National Energy Efficiency Action Plan,http://www.finchannel.com/~finchannel/business/70774-ebrd-welcomes-turkey-s-national-energy-efficiency-action-plan,NEWS EBRD - All streams
9bdd17d1,2018-03-08 17:40:11.000,Africa's population explosion is a ticking time bomb – AfDB Governors,https://www.myjoyonline.com/business/2018/March-8th/africas-population-explosion-is-a-ticking-time-bomb-afdb-governors.php,NEWS AFDB- All Streams
d3cbcaf0,2018-04-02 20:00:00.000,Indonesia investigates deadly oil spill in eastern Borneo,https://news.mongabay.com/2018/04/indonesia-investigates-deadly-oil-spill-in-eastern-borneo/,NEWS - Mongabay
6d100867,2018-03-25 20:00:00.000,ADB Ramps Up Support for SMEs with Additional Supply Chain Financing,http://feedproxy.google.com/~r/adb_news/~3/doBQ_grQqTc/adb-ramps-support-smes-additional-supply-chain-financing,NEWS ADB - All Streams
3fb2d91d,2018-05-14 09:01:41.000,ADB Appoints Amy SP Leung as Director General for East Asia,https://www.finchannel.com/business/73460-adb-appoints-amy-s-p-leung-as-director-general-for-east-asia,NEWS ADB - All Streams
d708e164,2018-03-16 10:41:18.000,EBRD announces €150k funding for green solutions in Serbia,http://www.energylivenews.com/2018/03/16/ebrd-announces-e150k-funding-for-green-solutions-in-serbia/,NEWS EBRD - All streams
733f566d,2018-05-02 09:11:16.000,AIIB membership reached up to 86 members,https://www.devdiscourse.com/Article/5928-aiib-membership-reached-up-to-86-members/East%20Africa,NEWS AIIB - All Streams
480bfc95,2018-03-29 21:42:18.000,ADB and JICA provide huge loan to help small farmers,https://www.radionz.co.nz/international/pacific-news/353764/adb-and-jica-provide-huge-loan-to-help-small-farmers,"NEWS JICA- All Streams,NEWS ADB - All Streams"
be2b801d,2018-05-05 08:20:27.000,ADB net allocable income reaches USD 690.1 mn in 2017,https://www.devdiscourse.com/Article/6350-adb-net-allocable-income-reaches-usd-6901-mn-in-2017/Pacific,NEWS ADB - All Streams
d71d946a,2018-01-18 04:38:00.000,Naftogaz to pay $300 million loan to EBRD in January,https://www.kyivpost.com/ukraine-politics/naftogaz-pay-300-million-loan-ebrd-jan.html,NEWS EBRD - All streams
f87bd611,2018-05-14 17:11:11.000,"IDB Team views Quakoo Street Community Centre's Role in Citizen Security and Justice Initiative May 14, 2018 - 4:54 ...",http://www.thebahamasweekly.com/publish/bis-news-updates/IDB_Team_Views_Quakoo_Street_Community_Centre_s_Role_in_Citizen_Security_and_Justice_Initiative58089.shtml,NEWS IDB - All Streams
8bebc25e,2018-05-27 22:58:46.000,JICA invest K94 million for bridges in West New Britain Province,http://www.emtv.com.pg/jica-invest-k94-million-for-bridges-in-west-new-britain-province/,NEWS JICA- All Streams
6a06b35a,2018-03-19 10:49:15.000,Turkmenistan has great potential for alternative energy development - ADB,https://en.trend.az/business/economy/2875412.html,NEWS ADB - All Streams
4e987053,2018-05-08 20:11:18.000,"Prime Minister Opens PMDU to Monitor Government's Services to Community By Lindsay Thompson May 8, 2018 - 5 ...",http://www.thebahamasweekly.com/publish/bis-news-updates/Prime_Minister_Opens_PMDU_to_Monitor_Government_s_Services_to_Community58013.shtml,NEWS IDB - All Streams
87f4bf60,2018-05-28 01:03:54.000,EBRD Finances Infrastructure Investment Program,http://www.venturemagazine.me/2018/05/ebrd-finances-infrastructure-investment/,NEWS EBRD - All streams
b974720,2018-04-21 16:57:00.000,"White House Sets Aside Skepticism, Backs Funding Increase for World Bank",https://www.wsj.com/articles/white-house-sets-aside-skepticism-backs-funding-increase-for-world-bank-1524344235,NEWS WB- All Streams
9fef67e0,2018-01-15 09:27:45.000,All eyes on EIB sterling deal amid US holiday,http://www.ifre.com/all-eyes-on-eib-sterling-deal-amid-us-holiday/21323689.article,NEWS EIB - All streams
b36c06d1,2018-05-30 04:52:29.000,"EBRD, EU to finance wastewater network in Jordan",https://www.txfnews.com/Ticker/Redirect/8fbe86e1-a1bd-4b73-a98b-f567c90813b5?ShowSmallPage=True,NEWS EBRD - All streams
eadd4438,2018-02-12 13:43:20.000,ADB gives Eastern Bank $20m for apparel sector,http://www.thedailystar.net/business/adb-gives-eastern-bank-20m-apparel-sector-1533943,NEWS ADB - All Streams
cae16970,2018-03-26 10:16:54.000,Philippines plans a city bigger and greener than Manhattan,https://www.csmonitor.com/World/Asia-Pacific/2018/0326/Philippines-plans-a-city-bigger-and-greener-than-Manhattan,NEWS ADB - All Streams
429638f6,2018-02-14 10:34:00.000,UkrInform: Groysman thanks World Bank for helping implement reforms in Ukraine,https://www.kyivpost.com/ukraine-politics/ukrinform-groysman-thanks-world-bank-helping-implement-reforms-ukraine.html,NEWS WB- All Streams
5409ecff,2018-01-12 03:40:00.000,"P380-M ADB loan to support 11 Mindanao road projects, says DPWH chief Villar",http://www.gmanetwork.com/news/money/economy/639486/p380-m-adb-loan-to-support-11-mindanao-road-projects-says-dpwh-chief-villar/story/,NEWS ADB - All Streams
d6b37eb9,2018-05-18 11:18:10.000,Legislative Assembly approves $ 500 million IDB credit line for electric projects,http://www.bnamericas.com/news/electricpower/legislative-assembly-approves-500-million-idb-credit-line-for-electric-projects,NEWS IDB - All Streams
d09044c9,2018-02-09 07:13:41.000,MEPs want Volkswagen EU loan fraud report published,https://euobserver.com/environment/140929,NEWS EIB - All streams
f92cacde,2018-04-25 11:14:12.000,Georgia and Asian Development Bank to Focus on Regional Projects,http://www.messenger.com.ge/issues/4123_april_20_2018/4123_econ_one.html,NEWS ADB - All Streams
39895cce,2018-01-08 05:07:32.000,Cellnex launches EUR 500 mln bond issue,https://www.telecompaper.com/news/cellnex-launches-eur-500-mln-bond-issue--1226782,NEWS EIB - All streams
7e86190,2018-02-06 12:21:56.000,EIB gives TAP 1.5 bn loan (3),http://www.ansa.it/english/news/2018/02/06/eib-gives-tap-1.5-bn-loan-3_e262714d-916d-4a0d-b20e-6f6ae1dce66a.html,NEWS EIB - All streams
c4d140ee,2018-04-12 08:37:14.000,Kenya's economic growth projected to reach 6.1% by 2020,https://www.esi-africa.com/world-bank-projects-kenyas-economic-growth-to-reach-6-1-by-2020/,NEWS WB- All Streams
5ac77e66,2018-02-02 02:37:00.000,EBRD Board of Directors Unanimously Approves Nenskra HPP Project Financing,http://georgiatoday.ge/news/8990/EBRD-Board-of-Directors-Unanimously-Approves-Nenskra-HPP-Project-Financing,NEWS EBRD - All streams
77e6099d,2018-04-24 11:05:16.000,Nigeria: World Bank to disburse N8.6b to 5916 youths in 23 states for FADAMA GUYS,https://www.worldstagegroup.com/nigeria-world-bank-to-disburse-n8-6b-to-5916-youths-in-23-states-for-fadama-guys/,NEWS WB- All Streams
fd742957,2018-02-18 19:00:00.000,Coral reef monitoring takes to the skies: drone-mounted hyperspectral cameras help scientists assess health of coral reefs,https://news.mongabay.com/wildtech/2018/02/coral-reef-monitoring-takes-to-the-skies-through-hyperspectral-cameras-and-drones/,NEWS - Mongabay
4b5d5ac9,2018-05-24 09:51:20.000,EIB Network Completes Strategic Growth Path Process,https://www.modernghana.com/news/856302/eib-network-completes-strategic-growth-path-process.html,NEWS EIB - All streams
d245b102,2018-05-31 11:25:00.000,"Obaseki, World Bank, Step Up Consultation As Edo Inches Closer To Bank's Support Window",https://nigerianobservernews.com/2018/05/obaseki-world-bank-step-up-consultation-as-edo-inches-closer-to-banks-support-window/,NEWS WB- All Streams
faaad72,2018-01-29 02:41:09.000,"AUC, AfDB launch 2018 African Economic Outlook analysis",https://www.ghanaweb.com/GhanaHomePage/business/AUC-AfDB-launch-2018-African-Economic-Outlook-analysis-621576,NEWS AFDB- All Streams
5bce4fba,2018-05-02 21:12:21.000,Developing Statistical Capacity to Measure Progress for the Sustainable Development Goals,https://moderndiplomacy.eu/2018/05/02/developing-statistical-capacity-to-measure-progress-for-the-sustainable-development-goals/,NEWS ADB - All Streams
756e3125,2018-02-26 15:32:14.000,IDB signals interest in funding Argentine projects,http://www.bnamericas.com/news/privatization/idb-signals-interest-in-funding-argentine-projects,NEWS IDB - All Streams
abbab3dc,2018-05-11 18:41:29.000,AfDB approves $1.5m for Jigiwa IPP power programme,https://newtelegraphonline.com/2018/05/afdb-approves-1-5m-for-jigiwa-ipp-power-programme/,NEWS AFDB- All Streams
6961c326,2018-04-24 10:32:09.000,The state of African economies: Insights from the IMF and World Bank spring meetings,https://www.brookings.edu/blog/africa-in-focus/2018/04/24/the-state-of-african-economies-insights-from-the-imf-and-world-bank-spring-meetings/,NEWS WB- All Streams
4b56d802,2018-05-23 10:51:18.000,Record-high opium production in Afghanistan creates multiple challenges for region and beyond,https://moderndiplomacy.eu/2018/05/23/record-high-opium-production-in-afghanistan-creates-multiple-challenges-for-region-and-beyond/,NEWS ADB - All Streams
b84ae8ae,2018-02-26 05:32:35.000,AfDB supports Gabon's fibre backbone project,https://www.telecompaper.com/news/afdb-supports-gabons-fibre-backbone-project--1233496,NEWS AFDB- All Streams
773c1c47,2018-06-05 10:24:11.000,"Russian lending not on EBRD agenda, positive on Central Asia",https://www.reuters.com/article/us-ebrd-investment/russian-lending-not-on-ebrd-agenda-positive-on-central-asia-idUSKCN1J11T4,NEWS EBRD - All streams
846b22cb,2018-04-19 04:02:57.680,Asian Infrastructure Investment Bank and African Development Bank sign MoU to promote cooperation,https://www.aiib.org/en/news-events/news/2018/20180419_001.html,NEWS AIIB - All Streams
74adca57,2018-05-06 00:41:50.000,"Borno seeks PCNI, UNDP, AfDB interventions on roads, housing",http://guardian.ng/news/borno-seeks-pcni-undp-afdb-interventions-on-roads-housing/,NEWS AFDB- All Streams
21200fd8,2018-02-03 04:14:19.000,"AIIB, HK to boost Belt and Road Initiative",https://www.ecns.cn/business/2018/02-03/291361.shtml,NEWS AIIB - All Streams
abd3af09,2018-05-04 20:00:00.000,"ADB to Pursue Prosperous, Inclusive, Resilient, and Sustainable Region — ADB President Pledges at Annual Meeting",http://feedproxy.google.com/~r/adb_news/~3/le3-EbHytcY/adb-pursue-prosperous-inclusive-resilient-and-sustainable-region-adb-president-pledges-annual,NEWS ADB - All Streams
ebf9ade8,2018-02-20 04:04:55.000,TAP gas pipeline to get 1.2 bln euros in loans from EBRD in 2018,https://www.reuters.com/article/azerbaijan-ebrd/tap-gas-pipeline-to-get-12-bln-euros-in-loans-from-ebrd-in-2018-idUSL8N1Q94PG,NEWS EBRD - All streams
81138f92,2018-02-23 20:22:10.000,"“Dragon flew away with our newly world bank loaned money $486 million” – Lai Mohammad, presidency",https://www.informationng.com/2018/02/dragon-flew-away-with-our-newly-world-bank-loaned-money-486-million-lai-mohammad-presidency.html,NEWS WB- All Streams
69df4d9,2018-01-31 00:45:30.000,ADB to fund rural roads in 5 States under PMGSY,https://www.ruralmarketing.in/industry/policy/adb-to-fund-rural-roads-in-5-states-under-pmgsy,NEWS ADB - All Streams
3d7307db,2018-03-26 07:10:00.000,EBRD and Energy Community Secretariat publish joint policy guidelines for renewable energy auctions,https://www.finchannel.com/business/72455-ebrd-and-energy-community-secretariat-publish-joint-policy-guidelines-for-renewable-energy-auctions,NEWS EBRD - All streams
e9d3e221,2018-01-12 08:02:00.000,EBRD to support Romania's further efforts to consolidate water sector,https://seenews.com/news/ebrd-to-support-romanias-further-efforts-to-consolidate-water-sector-597496,NEWS EBRD - All streams
db83b0fb,2018-05-30 00:45:04.000,EBRD to Finance Armenian Healthcare Reform,https://emerging-europe.com/in-brief/ebrd-to-finance-armenian-healthcare-reform/,NEWS EBRD - All streams
8e6f3cc,2018-04-23 09:37:34.000,AMMA Health Direcctor fined GHC71k for diverting World Bank funds,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/AMMA-Health-Direcctor-fined-GHC71k-for-diverting-World-Bank-funds-645606,NEWS WB- All Streams
f995c0cc,2018-02-28 15:08:17.000,Actualización Semanal: Colombia: Supuestos desalojos para llenado de represa | Responde empresa en República Dominicana | Otras noticias,http://mailchi.mp/bf2684b390b1/actualizacin-semanal-colombia-supuestos-desalojos-para-llenado-de-represa-responde-empresa-en-repblica-dominicana-otras-noticias,NEWS - Business and Human Rights Resource Center
832770ae,2018-02-21 01:58:00.000,Sri Lanka to seek US$115mn from China-backed AIIB for waste project,http://www.economynext.com/Sri_Lanka_to_seek_US$115mn_from_China_backed_AIIB_for_waste_project-3-9948.html,NEWS AIIB - All Streams
4af60ee0,2018-05-22 20:00:00.000,Hunters are wiping out hornbills in Ghana’s forests,https://news.mongabay.com/2018/05/hunters-are-wiping-out-hornbills-in-ghanas-forests/,NEWS - Mongabay
6bdcee2c,2018-02-09 15:21:37.000,ADB delegation,https://dailytimes.com.pk/198587/adb-delegation/,NEWS ADB - All Streams
cf03c965,2018-03-09 06:37:22.000,Telkom Kenya applies for EIB loan to help fund €75m network investment,http://www.capacitymedia.com/Article/3792825/News/Telkom-Kenya-applies-for-EIB-loan-to-help-fund-75m-network-investment,NEWS EIB - All streams
e9b00891,2018-01-15 11:39:34.000,President Buhari to commission AfDB new office complex,https://www.amore.ng/president-buhari-to-commission-afdb-new-office-complex/,NEWS AFDB- All Streams
6784d882,2018-03-16 10:55:40.000,HCM City wishes for JICA support in key projects,https://en.vietnamplus.vn/hcm-city-wishes-for-jica-support-in-key-projects/128018.vnp,NEWS JICA- All Streams
5efaada2,2018-05-04 04:39:46.000,"AIIB not a threat, can cooperate to meet investment needs in Asia: ADB chief",https://www.businesstoday.in/pti-feed/aiib-not-a-threat-can-cooperate-to-meet-investment-needs-in-asia-adb-chief/story/276144.html,NEWS AIIB - All Streams
255915ab,2018-05-01 03:08:28.000,Kenya: KenGen Secures Sh18 Billion World Bank Loan Guarantee,http://allafrica.com/stories/201805010145.html,NEWS WB- All Streams
e498dac8,2018-03-06 19:00:00.000,Honduras arrests alleged mastermind of Berta Cáceres’s murder,https://news.mongabay.com/2018/03/honduras-arrests-alleged-mastermind-of-berta-caceress-murder/,NEWS - Mongabay
194ca0bc,2018-02-13 19:00:00.000,АБР устанавливает партнерство с акционерно-коммерческим «Алокабанком» для содействия развитию торговли в Узбекистане,http://feedproxy.google.com/~r/adb_news/~3/qZ9B3NMILlE/401066,NEWS ADB - All Streams
