article_id,published,title,url,feed_label,Bank1,Bank2
3bb1ae7f,2018-02-21,ADB APPROVES US$360 MLN LOAN TO IMPROVE BANGLADESH RAILWAY,http://www.menafn.com/1096491040/ADB-APPROVES-US360-MLN-LOAN-TO-IMPROVE-BANGLADESH-RAILWAY,NEWS ADB - All Streams,adb,NA
c3c41427,2018-04-03,EBRD provides â‚¬5 million for energy efficiency in Bosnia,https://www.finchannel.com/business/72647-ebrd-provides-5-million-for-energy-efficiency-in-bosnia,NEWS EBRD - All streams,ebrd,NA
505a9a9f,2018-05-17,New EBRD financing to Bulgaria's ProCredit Bank,https://www.finchannel.com/business/banksandservices/73533-new-ebrd-financing-to-bulgaria-s-procredit-bank,NEWS EBRD - All streams,ebrd,NA
6d7a03fb,2018-03-11,Cambodia to get $40M from ADB's green fund,https://www.phnompenhpost.com/national/cambodia-get-40m-adbs-green-fund,NEWS ADB - All Streams,adb,NA
1b80d5b3,2018-03-20,ADB to launch $60M Labour Ministry program next year,http://www.phnompenhpost.com/business/adb-launch-60m-labour-ministry-program-next-year,NEWS ADB - All Streams,adb,NA
dc656183,2018-06-04,Riding the Rails: Phnom Penh's Airport Train Is a Milestone for Cambodia,http://time.com/5267530/cambodia-airport-railway-milestone-phnom-penh/,NEWS ADB - All Streams,adb,NA
dc140ca,2018-03-09,"ADB allocates $190 million for projects in Cambodia, Mongolia, Tajikistan",https://akipress.com/news:603345/,NEWS ADB - All Streams,adb,NA
2f06cecb,2018-03-21,ADB signs project of USD 250 mln with China to promote zero emissions heating,https://www.devdiscourse.com/Article/1903-adb-signs-project-of-usd-250-mln-with-china-to-promote-zero-emissions-heating?reg=East%20Africa,NEWS ADB - All Streams,adb,NA
fd06724e,2018-01-10,China Protests Australia Criticism of Chinese Aid in Pacific,https://www.usnews.com/news/business/articles/2018-01-10/china-protests-australia-criticism-of-chinese-aid-in-pacific,NEWS ADB - All Streams,adb,NA
ab451b2e,2018-05-04,Central Asian countries to gain from China's Belt and Road Initiative: ADB seminar,http://www.ecns.cn/business/2018/05-04/301426.shtml,NEWS ADB - All Streams,adb,NA
d61fe2cc,2018-04-29,"Pakistan plans to get $3 bn from China, launch $2.5 bn Eurobond",https://www.thenews.com.pk/print/310738-pakistan-plans-to-get-3-bn-from-china-launch-2-5-bn-eurobond,NEWS ADB - All Streams,adb,NA
210be45,2018-03-18,Egypt approves $1.5M loan from AFDB,https://www.egypttoday.com/Article/3/45584/Egypt-approves-1-5M-loan-from-AFDB,NEWS AFDB- All Streams,afdb,NA
c086ee45,2018-03-18,Egypt approves $1.5M loan from AfDB,https://www.egypttoday.com/Article/3/45584/Egypt-approves-1-5M-loan-from-AfDB,NEWS AFDB- All Streams,afdb,NA
671d9d05,2018-01-18,AFDB approves $500M in last tranche of its loan to Egypt,http://www.egypttoday.com/Article/3/40432/AFDB-approves-500M-in-last-tranche-of-its-loan-to,NEWS AFDB- All Streams,afdb,NA
c9744f91,2018-03-01,EBRD eyeing 25% shares of Egypt's upcoming public banks' IPOs,https://www.egypttoday.com/Article/3/44157/EBRD-eyeing-25-shares-of-Egypt-s-upcoming-public-banks,NEWS EBRD - All streams,ebrd,NA
979b19d9,2018-03-01,Interview: EBRD to invest at least â‚¬1B in Egypt in 2018,http://www.egypttoday.com/Article/3/44162/Interview-EBRD-to-invest-at-least-%E2%82%AC1B-in-Egypt-in,NEWS EBRD - All streams,ebrd,NA
ad73fecf,2018-01-18,AFDB approves third $500 mln tranche in support for Egypt's reform program,http://www.egyptindependent.com/afdb-approves-third-500-mln-tranche-in-support-for-egypts-reform-program/,NEWS AFDB- All Streams,afdb,NA
8fecc089,2018-01-22,EBRD provides Cairo Amman Bank with 20 million loan to boost small businesses in Jordan,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=337258&CatID=-1,NEWS EBRD - All streams,ebrd,NA
86a13453,2018-02-15,EBRD forks out $52M on Egypt's yeast industry,https://www.egypttoday.com/Article/3/42939/EBRD-forks-out-52M-on-Egypt%E2%80%99s-yeast-industry,NEWS EBRD - All streams,ebrd,NA
fa5c72cf,2018-05-23,US talks about development assistance for Fiji and the rest of the Pacific,http://fijivillage.com/news-feature/US-talks-about-development-assistance-for-Fiji-and-the-rest-of-the-Pacific--rks529/,NEWS ADB - All Streams,adb,NA
509b480c,2018-05-09,"Minister: Only Georgia Has Free Trade Agreement with EU, China in Region",http://www.messenger.com.ge/issues/4133_may_4_2018/4133_econ_one.html,NEWS ADB - All Streams,adb,NA
ce98376b,2018-06-06,AfDB approves USD 15 mn loan for better access to mortgage financing in Ghana,https://www.devdiscourse.com/Article/21945-afdb-approves-usd-15-mn-loan-for-better-access-to-mortgage-financing-in-ghana,NEWS AFDB- All Streams,afdb,NA
e2ff1461,2018-03-13,Health bond worth 317 mln zlotys issued by EBRD,https://www.devdiscourse.com/Article/1417-health-bond-worth-317-mln-zlotys-issued-by-ebrd,NEWS EBRD - All streams,ebrd,NA
3d976c30,2018-02-21,EBRD joins Romanian-Spanish consortium in bid for Greek gas transporter,https://www.romania-insider.com/ebrd-consortium-greek-gas-transporter/,NEWS EBRD - All streams,ebrd,NA
37c87694,2018-03-21,"ADB, India sign $120 million loan",http://www.constructionweekonline.in/adb-india-sign-120-million-loan/,NEWS ADB - All Streams,adb,NA
5af7e01d,2018-02-14,Phase 1 of Chennai-Kanniyakumari Industrial Corridor Project requires Rs 91000 crore,http://www.newindianexpress.com/cities/chennai/2018/feb/15/phase-1-of-chennai-kanniyakumari-industrial-corridor-project-requires-rs-91000-crore-1773626.html,NEWS ADB - All Streams,adb,NA
d9186c9d,2018-01-31,Uttarakhand gets 'in principle agreement' for ADB loan,https://www.hindustantimes.com/dehradun/uttarakhand-gets-in-principle-agreement-for-adb-loan/story-GtVcsNKw5wPV7BfPzBuFFP.html,NEWS ADB - All Streams,adb,NA
97f72256,2018-03-28,Govt signs $80mn loan agreement with ADB to help boost youth employability in HP,https://news.webindia123.com/news/articles/India/20180328/3308454.html,NEWS ADB - All Streams,adb,NA
13fe4dae,2018-05-06,Begging bowl: Punjab govt to borrow another Rs11.50 bn loan from ADB,https://dunyanews.tv/en/Pakistan/438428-Begging-bowl-Punjab-govt-to-borrow-another-Rs11-50-bn-loan-from-ADB,NEWS ADB - All Streams,adb,NA
768ae0a2,2018-01-03,IndusInd Bank gets $500 mn from overseas lenders,http://www.thehindu.com/todays-paper/tp-business/indusind-bank-gets-500-mn-from-overseas-lenders/article22348869.ece,NEWS ADB - All Streams,adb,NA
a8373759,2018-05-03,ADB team meets Thakur over Rs 750-cr project,https://timesofindia.indiatimes.com/city/chandigarh/adb-team-meets-thakur-over-rs-750-cr-project/articleshow/64021879.cms,NEWS ADB - All Streams,adb,NA
1b92de5c,2018-03-29,$80 Million GoI-ADB Loan Agreement Signed for Himachal Youth Employment,http://leagueofindia.com/economy-development/80-million-goi-adb-loan-agreement-signed-for-himachal-youth-employment/,NEWS ADB - All Streams,adb,NA
f9ec271,2018-04-04,ADB signs project worth USD 207 million with Government of Mongolia,https://www.devdiscourse.com/Article/3044-adb-signs-project-worth-usd-207-million-with-government-of-mongolia,NEWS ADB - All Streams,adb,NA
9a847200,2018-01-21,Many development projects miss deadlines in Kashmir,http://www.businessworld.in/article/Many-development-projects-miss-deadlines-in-Kashmir/21-01-2018-137917,NEWS ADB - All Streams,adb,NA
6de090f0,2018-01-31,The Government of India and Asian Development Bank (ADB) sign $250 Million Loan,http://www.business-standard.com/article/news-cm/the-government-of-india-and-asian-development-bank-adb-sign-250-million-loan-118013100231_1.html,NEWS ADB - All Streams,adb,NA
1eb2afc2,2018-03-20,ADB unveils new vocational training project,http://www.khmertimeskh.com/50115184/adb-unveils-new-vocational-training-project/,NEWS ADB - All Streams,adb,NA
5283d1e,2018-03-10,"Asian Development Bank, International Solar Alliance sign pact to promote solar energy",https://energy.economictimes.indiatimes.com/news/renewable/asian-development-bank-international-solar-alliance-sign-pact-to-promote-solar-energy/63244828,NEWS ADB - All Streams,adb,NA
a279c94c,2018-01-23,CPPIB acquires 6.3% stake in India's ReNew Power for US$144 million,http://www.asiaasset.com/news/CPPIB_ReNew_Power_2301.aspx,NEWS ADB - All Streams,adb,NA
c0a2c36b,2018-01-31,India and ADB sign USD 250 million loan to improve rural connectivity in five states,https://www.jagranjosh.com/current-affairs/india-and-adb-sign-usd-250-million-loan-to-improve-rural-connectivity-in-five-states-1517382028-1,NEWS ADB - All Streams,adb,NA
d4aee3da,2018-05-05,"India asks ADB to invest in fintech, health startups",https://www.theweek.in/news/biz-tech/2018/05/05/india-asks-adb-to-invest-in-fintech-health-startups.html,NEWS ADB - All Streams,adb,NA
e53bfc00,2018-04-05,Telangana seeks ADB funding for infra projects,http://www.thehindu.com/news/cities/Hyderabad/telangana-seeks-adb-funding-for-infra-projects/article23447340.ece,NEWS ADB - All Streams,adb,NA
7e9ab7b4,2018-06-05,JK fails to avail ADB offer of Rs 4000 Cr loan,http://www.thenorthlines.com/jk-fails-to-avail-adb-offer-of-rs-4000-cr-loan/,NEWS ADB - All Streams,adb,NA
85a530b9,2018-02-27,AIIB approves $1.5 billion of loans to India for infrastructure projects,http://www.dnaindia.com/business/report-aiib-approves-15-billion-of-loans-to-india-for-infrastructure-projects-2589066,NEWS AIIB - All Streams,aiib,NA
dfef62fb,2018-02-27,AIIB approves $1.5 billion in loans to India for infrastructure projects,https://in.reuters.com/article/aiib-india-investment/aiib-approves-1-5-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,NEWS AIIB - All Streams,aiib,NA
85be1530,2018-02-27,AIIB approves infra loans worth $1.5 billion to India,http://www.financialexpress.com/economy/aiib-approves-infra-loans-worth-1-5-billion-to-india/1082353/,NEWS AIIB - All Streams,aiib,NA
4efe222b,2018-02-27,UPDATE 1-AIIB approves $1.5 bln in loans to India for infrastructure projects,https://www.reuters.com/article/aiib-india-investment/update-1-aiib-approves-15-bln-in-loans-to-india-for-infrastructure-projects-idUSL4N1QH3SF,NEWS AIIB - All Streams,aiib,NA
bf063837,2018-02-27,UPDATE 1-AIIB approves $1.5 bln in loans to India for infrastructure projects,https://af.reuters.com/article/energyOilNews/idAFL4N1QH3SF,NEWS AIIB - All Streams,aiib,NA
db198a24,2018-02-27,AIIB approves $1.5bn in loans to India for infrastructure projects,https://www.dawn.com/news/1392209/aiib-approves-15bn-in-loans-to-india-for-infrastructure-projects,NEWS AIIB - All Streams,aiib,NA
592bc369,2018-03-01,AIIB approves USD 1.5 billion in loans to India for infrastructure projects in 2018,https://steelguru.com/infra/aiib-approves-usd-1-5-billion-in-loans-to-india-for-infrastructure-projects-in-2018/503536,NEWS AIIB - All Streams,aiib,NA
d7c2e69d,2018-02-27,AIIB approves $1.5 bln of loans to India for infrastructure projects,https://www.reuters.com/article/aiib-india-investment/aiib-approves-15-bln-of-loans-to-india-for-infrastructure-projects-idUSD8N1QA002,NEWS AIIB - All Streams,aiib,NA
81e70e90,2018-02-27,AIIB approves $1.5 billion of loans to India for infrastructure projects,http://www.business-standard.com/article/reuters/aiib-approves-1-5-billion-of-loans-to-india-for-infrastructure-projects-118022700522_1.html,NEWS AIIB - All Streams,aiib,NA
e00065aa,2018-02-27,AIIB approves $1.5 billion in loans to India,http://www.theweek.in/news/biz-tech/2018/02/27/aiib-approves-1-5-billion-in-loans-to-india-infrastructure.html,NEWS AIIB - All Streams,aiib,NA
5715a9ce,2018-02-27,AIIB approves $1.5 billion of loans to India for infrastructure projects,http://www.livemint.com/Industry/w9icp6SUtAYE9LUgcHUeiP/AIIB-approves-15-billion-of-loans-to-India-for-infrastruct.html,NEWS AIIB - All Streams,aiib,NA
61d52a78,2018-02-27,AIIB approves $1.5b in loans to India for infrastructure projects,https://www.dealstreetasia.com/stories/aiib-approves-loans-india-infrastructure-93255/,NEWS AIIB - All Streams,aiib,NA
ef30e4c,2018-02-27,AIIB approves $1.5bn in loans to India for infrastructure projects,https://www.dawn.com/news/1392209/aiib-approves-15bn-in-loans-to-india-for-infrastructure-projects,NEWS AIIB - All Streams,aiib,NA
641b7d6b,2018-03-01,AIIB approves USD 1.5 billion in loans to India for infrastructure projects in 2018,https://steelguru.com/auto/aiib-approves-usd-1-5-billion-in-loans-to-india-for-infrastructure-projects-in-2018/503536?type=infra,NEWS AIIB - All Streams,aiib,NA
8a09b472,2018-02-27,AIIB approves infra loans worth $1.5 billion to India,http://www.financialexpress.com/economy/aiib-approves-infra-loans-worth-1-5-billion-to-india/1082353/,NEWS AIIB - All Streams,aiib,NA
8a78225,2018-02-27,AIIB approves $1.5 billion in loans to India for infrastructure projects,https://in.reuters.com/article/aiib-india-investment/aiib-approves-15-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,NEWS AIIB - All Streams,aiib,NA
db32763c,2018-02-27,AIIB approves $1.5-bn in loans to India for infrastructure projects,http://www.business-standard.com/article/economy-policy/aiib-approves-1-5-bn-in-loans-to-india-for-infrastructure-projects-118022700522_1.html,NEWS AIIB - All Streams,aiib,NA
7ef4c6b4,2018-02-27,AIIB approves $1.5bn in loans to India for infrastructure projects,https://www.dawn.com/news/1392209,NEWS AIIB - All Streams,aiib,NA
20ec5b6a,2018-02-27,AIIB approves $1.5-bn in loans to India for infrastructure projects,http://www.business-standard.com/article/economy-policy/aiib-approves-1-5-bn-in-loans-to-india-for-infrastructure-projects-118022700522_1.html,NEWS AIIB - All Streams,aiib,NA
b85b4f59,2018-02-27,AIIB approves $1.5 billion in loans to India for infrastructure projects,https://in.reuters.com/article/aiib-india-investment/aiib-approves-1-5-billion-in-loans-to-india-for-infrastructure-projects-idINKCN1GB0X9,NEWS AIIB - All Streams,aiib,NA
7af6ae68,2018-05-03,Additional ADB loan for Himachal tourism projects,http://www.business-standard.com/article/news-ians/additional-adb-loan-for-himachal-tourism-projects-118050301078_1.html,NEWS ADB - All Streams,adb,NA
185416ad,2018-02-01,"India, ADB sign USD 250 million loan agreement for rural roads - Ministry",https://steelguru.com/auto/india-adb-sign-usd-250-million-loan-agreement-for-rural-roads-ministry/501261?type=infra,NEWS ADB - All Streams,adb,NA
2c5eb76c,2018-01-09,"$180m agreement signed for roads, water and poverty",http://www.khmertimeskh.com/50100851/180m-agreement-signed-roads-water-poverty/,NEWS ADB - All Streams,adb,NA
f24ee68,2018-03-16,"Centre, ADB ink $120mn loan agreement to improve rail infrastructure",http://www.business-standard.com/article/news-ani/centre-adb-ink-120mn-loan-agreement-to-improve-rail-infrastructure-118031700126_1.html,NEWS ADB - All Streams,adb,NA
ee5530a3,2018-02-27,AIIB approves $1.5 bln of loans to India for infrastructure projects,https://www.reuters.com/article/aiib-india-investment/aiib-approves-1-5-bln-of-loans-to-india-for-infrastructure-projects-idUSD8N1QA002,NEWS AIIB - All Streams,aiib,NA
872d8f9e,2018-03-17,ADB to lend $120 mn for improving Indian rail infrastructure,http://www.smetimes.in/smetimes/news/industry/2018/Mar/17/adb-to-lend-120-mn-for-improving-indian-rail36983.html,NEWS ADB - All Streams,adb,NA
44fcbdb7,2018-06-01,ADB agrees $375m loan for Madhya Pradesh irrigation project,https://www.txfnews.com/Ticker/Redirect/84616fcd-23d5-4964-8f72-a13f333eef2c?ShowSmallPage=True,NEWS ADB - All Streams,adb,NA
9309ba84,2018-02-06,Move on to ensure 24X7 water supply,http://www.thehindu.com/news/cities/Thiruvananthapuram/move-on-to-ensure-24x7-water-supply/article22670312.ece,NEWS ADB - All Streams,adb,NA
4e3e12be,2018-02-24,"Union Government, ADB sign $ 84 million loan for expansion of water supply in Bihar",https://www.jagranjosh.com/current-affairs/union-government-adb-sign-84-million-loan-for-expansion-of-water-supply-in-bihar-1519460467-1,NEWS ADB - All Streams,adb,NA
c52b499b,2018-05-31,ADB approves loan to improve Madhya Pradesh's irrigation system,http://www.business-standard.com/article/news-ians/adb-approves-loan-to-improve-madhya-pradesh-s-irrigation-system-118053100916_1.html,NEWS ADB - All Streams,adb,NA
44afb913,2018-02-23,ADB to give $84 mn loan for water projects in Bihar,https://www.indiatoday.in/pti-feed/story/adb-to-give-84-mn-loan-for-water-projects-in-bihar-1176007-2018-02-23,NEWS ADB - All Streams,adb,NA
eb96cf04,2018-05-31,ADB approves loan to improve Madhya Pradesh's irrigation system,https://www.thequint.com/hotwire-text/adb-approves-loan-to-improve-madhya-pradesh-s-irrigation-system,NEWS ADB - All Streams,adb,NA
4e6932a3,2018-02-23,ADB to give $84 mn loan for water projects in Bihar,http://www.tribuneindia.com/news/nation/adb-to-give-84-mn-loan-for-water-projects-in-bihar/548471.html,NEWS ADB - All Streams,adb,NA
a6eac190,2018-02-23,Asian Development Bank to give $84 mn loan for water projects in Bihar,http://www.dnaindia.com/business/report-asian-development-bank-to-give-84-mn-loan-for-water-projects-in-bihar-2587835,NEWS ADB - All Streams,adb,NA
f7efd068,2018-02-26,The ADB signs $84bn water improvements loan agreement with India,http://www.publicfinanceinternational.org/news/2018/02/adb-signs-84bn-water-improvements-loan-agreement-india,NEWS ADB - All Streams,adb,NA
5ebbe86,2018-02-02,Sewage network issue rocks council meeting,http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/sewage-network-issue-rocks-council-meeting/article22616515.ece,NEWS ADB - All Streams,adb,NA
5c66162d,2018-01-21,Development projects miss deadlines in Kashmir,https://kashmirreader.com/2018/01/22/development-projects-miss-deadlines-in-kashmir/,NEWS ADB - All Streams,adb,NA
ae40e345,2018-05-05,India lists focus areas for ADB,https://www.telegraphindia.com/business/india-lists-focus-areas-for-adb-228343?ref=business-new-stry,NEWS ADB - All Streams,adb,NA
866501ea,2018-03-28,Government of India and Asian Development Bank (ADB) sign $80 Million Loan Agreement to help boost Youth ...,http://www.business-standard.com/article/news-cm/government-of-india-and-asian-development-bank-adb-sign-80-million-loan-agreement-to-help-boost-youth-employability-in-state-of-himachal-pradesh-118032800529_1.html,NEWS ADB - All Streams,adb,NA
e66fab25,2018-01-04,African Development Bank Board approves third sovereign lending instrument,https://www.newkerala.com/news/fullnews-311067.html,NEWS AFDB- All Streams,afdb,NA
136abf60,2018-05-24,ADB finances Vena's 42MW of large-scale solar projects in Indonesia,https://www.pv-tech.org/news/adb-finances-venas-42mw-of-large-scale-solar-projects-in-indonesia,NEWS ADB - All Streams,adb,NA
c22150c0,2018-05-21,Asian Development on developing Indonesia's geothermal power potential,http://www.thinkgeoenergy.com/asian-development-on-developing-indonesias-geothermal-power-potential/,NEWS ADB - All Streams,adb,NA
64dcdae9,2018-03-26,ADB commits US$175.3 million in geothermal energy development in Western Indonesia,https://www.opengovasia.com/articles/adb-commits-us-175-3-million-in-geothermal-energy-development-in-western-indonesia,NEWS ADB - All Streams,adb,NA
253aceb9,2018-05-27,ADB finances first ever utility-scale solar PV plant in Indonesia,https://esg.theasset.com/ESG/34552/adb-finances-first-ever-utility-scale-solar-pv-plant-in-indonesia,NEWS ADB - All Streams,adb,NA
ed532d6f,2018-05-23,ADB Finances First Ever Utility-Scale Solar PV Plants in Indonesia in $160 Million Renewables Deal,http://feedproxy.google.com/~r/adb_news/~3/D5wABhGD36c/adb-finances-first-ever-utility-scale-solar-pv-plants-indonesia-160-million-renewables-deal,NEWS ADB - All Streams,adb,NA
484f9b09,2018-05-24,ADB providing funds for 42 MW of utility-scale solar in Indonesia,https://renewablesnow.com/news/adb-providing-funds-for-42-mw-of-utility-scale-solar-in-indonesia-613776/,NEWS ADB - All Streams,adb,NA
c053329b,2018-05-24,ADB to Finance Solar Projects Worth $40 Million in Indonesia,https://mercomindia.com/adb-finance-solar-projects-indonesia/,NEWS ADB - All Streams,adb,NA
eeb66253,2018-02-16,Bank of Japan's 'bazooka-wielding' Kuroda nominated for second term,https://dailytimes.com.pk/203403/bank-japans-bazooka-wielding-kuroda-nominated-second-term/,NEWS ADB - All Streams,adb,NA
b36c06d1,2018-05-30,"EBRD, EU to finance wastewater network in Jordan",https://www.txfnews.com/Ticker/Redirect/8fbe86e1-a1bd-4b73-a98b-f567c90813b5?ShowSmallPage=True,NEWS EBRD - All streams,ebrd,NA
d6bffb72,2018-05-10,EBRD offers $1 billion to finance infrastructure projects in Jordan,http://www.jordantimes.com/news/local/ebrd-offers-1-billion-finance-infrastructure-projects-jordan,NEWS EBRD - All streams,ebrd,NA
d6de9db6,2018-02-13,EBRD may finance Astana gasification project,https://www.azernews.az/region/127099.html,NEWS EBRD - All streams,ebrd,NA
b9ade12b,2018-05-01,"ADB Signs Agreements to Help Kiribati, Nauru Access High-Speed Internet",http://feedproxy.google.com/~r/adb_news/~3/80Sz1pa4AFg/adb-signs-agreements-help-kiribati-nauru-access-high-speed-internet,NEWS ADB - All Streams,adb,NA
2ee1b4f,2018-05-02,ADB to help Kiribati and Nauru to get high speed internet,https://www.devdiscourse.com/Article/5951-adb-to-help-kiribati-and-nauru-to-get-high-speed-internet/Pacific,NEWS ADB - All Streams,adb,NA
b254177c,2018-02-01,"ADB partners with Kyrgyzstan to secure water resources, combat climate change",https://akipress.com/news:601790,NEWS ADB - All Streams,adb,NA
b99d0fe3,2018-04-30,IFC and EBRD back first Lebanon green bond issue,https://www.txfnews.com/Ticker/Redirect/9d2489be-f780-431c-be75-36db5a9079e4?ShowSmallPage=True,NEWS EBRD - All streams,ebrd,ifc
e87fa9d1,2018-03-15,EBRD's first Lebanon deal is 2.51 pct equity stake in Bank Audi,https://www.reuters.com/article/lebanon-economy-ebrd-banks/ebrds-first-lebanon-deal-is-2-51-pct-equity-stake-in-bank-audi-idUSL8N1QX3EH,NEWS EBRD - All streams,ebrd,NA
e31030c3,2018-05-16,AfDB approves USD 20 million facility to boost lending to SMEs in Liberia,https://www.devdiscourse.com/Article/7784-afdb-approves-usd-20-million-facility-to-boost-lending-to-smes-in-liberia,NEWS AFDB- All Streams,afdb,NA
137b8a73,2018-05-18,African Development Bank Approves US$20 Million Facility to Boost Lending to SMEs in Liberia,http://allafrica.com/stories/201805180792.html,NEWS AFDB- All Streams,afdb,NA
eb7057ff,2018-05-21,AfDB approves $20mln facility to boost lending to SMEs in Liberia,https://www.zawya.com/mena/en/story/AfDB_approves_20mln_facility_to_boost_lending_to_SMEs_in_Liberia-SNG_116906804/,NEWS AFDB- All Streams,afdb,NA
5a800a81,2018-05-17,AfDB approves $20m loan to boost lending to SMEs in Liberia,https://www.businessamlive.com/afdb-approves-20m-loan-to-boost-lending-to-smes-in-liberia/,NEWS AFDB- All Streams,afdb,NA
e3b799bb,2018-05-16,AfDB approves $20m facility to boost lending to SMEs in Liberia,https://www.worldstagegroup.com/afdb-approves-20m-facility-to-boost-lending-to-smes-in-liberia/,NEWS AFDB- All Streams,afdb,NA
cdef76b5,2018-05-17,African Development Bank Approves US$20 Million Facility To Boost Lending To SMEs In Liberia,https://www.modernghana.com/news/854639/african-development-bank-approves-us20-million-facility-to.html,NEWS AFDB- All Streams,afdb,NA
fb0bfd42,2018-05-19,AfDB approves $20 million facility to boost lending to SMEs in Liberia,http://cpifinancial.net/news/post/45068/afdb-approves-20-million-facility-to-boost-lending-to-smes-in-liberia,NEWS AFDB- All Streams,afdb,NA
59c5bd60,2018-01-11,Prez. Sirleaf Dedicates US$8M Water Treatment Plant,https://www.liberianobserver.com/news/prez-sirleaf-dedicates-us8m-water-treatment-plant/,NEWS AFDB- All Streams,afdb,NA
b3cfbed5,2018-01-22,USD 126 million project to develop Thilafushi,https://english.sun.mv/47036,NEWS ADB - All Streams,adb,NA
20a0d26,2018-04-01,"ADB, World Bank Support High-Speed Internet for Micronesia",http://feedproxy.google.com/~r/adb_news/~3/ThyOXbidAZ8/adb-world-bank-support-high-speed-internet-micronesia,NEWS ADB - All Streams,adb,wb
12cd71cd,2018-04-04,ADB agrees $207m deal with Mongolia,http://www.publicfinanceinternational.org/news/2018/04/adb-agrees-207m-deal-mongolia,NEWS ADB - All Streams,adb,NA
4b5c91e0,2018-04-04,"Asian Development Bank Finances Mongolia To Improve Air Quality, Education",https://www.urdupoint.com/en/education/asian-development-bank-finances-mongolia-to-i-304395.html,NEWS ADB - All Streams,adb,NA
93cad317,2018-05-09,EBRD approves $31.6m loan for solar plant in Mongolia,http://solar.energy-business-review.com/news/ebrd-approves-316m-loan-for-solar-plant-in-mongolia-6145398,NEWS EBRD - All streams,ebrd,NA
27b90da8,2018-03-27,ADB approves 130 mln USD loan to improve air quality in Ulan Bator,http://www.xinhuanet.com/english/2018-03/28/c_137070059.htm,NEWS ADB - All Streams,adb,NA
467233d8,2018-04-04,"Mongolia: ADB Projects $207 Million to Improve Air Quality, Education and Inclusiveness",https://moderndiplomacy.eu/2018/04/04/mongolia-adb-projects-207-million-to-improve-air-quality-education-and-inclusiveness/,NEWS ADB - All Streams,adb,NA
22cd88d8,2018-03-26,ADB to provide Mongolia $130 million loan to help improve public health,https://akipress.com/news:604038/,NEWS ADB - All Streams,adb,NA
7047b3e,2018-01-23,"Mongolia, ADB discuss implementation of projects",https://akipress.com/news:601281/,NEWS ADB - All Streams,adb,NA
8c19ae6d,2018-05-08,EBRD finances largest solar power plant in Mongolia,https://www.txfnews.com/Ticker/Redirect/fafc0b19-ee7f-4c92-8ca0-b4a7857b0c6d?ShowSmallPage=True,NEWS EBRD - All streams,ebrd,NA
128e8ea1,2018-02-27,EBRD gives 20-mln-euro loan to Turkish-run Port of Bar in Montenegro,http://www.hurriyetdailynews.com/euro-bank-gives-20-mln-loan-to-turkish-run-port-of-bar-in-montenegro-127958,NEWS EBRD - All streams,ebrd,NA
b147f03d,2018-02-27,EBRD providing 20 mln euro loan to Montenegro's Port of Adria,http://www.hellenicshippingnews.com/ebrd-providing-20-mln-euro-loan-to-montenegros-port-of-adria/,NEWS EBRD - All streams,ebrd,NA
db3d769d,2018-02-06,Morocco secures $2 billion funding from AfDB,http://medafricatimes.com/15069-morocco-secures-2-billion-funding-from-afdb.html,NEWS AFDB- All Streams,afdb,NA
9e3e8365,2018-01-23,India-Myanmar-Thailand Trilateral Highway by 2019: Nitin Gadkari,http://www.livemint.com/Politics/hdV9E00I5CwSrKmSheAu6M/IndiaMyanmarThailand-Trilateral-Highway-by-2019-Nitin-Gad.html,NEWS ADB - All Streams,adb,NA
fe10bb5b,2018-01-29,"ADB, Green Climate Fund, Australia Help Upgrade, Climate-Proof Port in Nauru",http://www.finchannel.com/business/71078-adb-green-climate-fund-australia-help-upgrade-climate-proof-port-in-nauru,NEWS ADB - All Streams,adb,NA
4c02b343,2018-02-12,ADB provides USD 100 million loan assistance to Nepal,http://kathmandupost.ekantipur.com/news/2018-02-12/adb-provides-usd-100-million-loan-assistance-to-nepal.html,NEWS ADB - All Streams,adb,NA
f470e5fd,2018-01-29,"ADB, Nepal government funded mountain project bears no fruit",https://thehimalayantimes.com/nepal/asian-development-bank-nepal-government-funded-mountain-project-bears-no-fruit/,NEWS ADB - All Streams,adb,NA
756cf079,2018-02-21,Nepal rural roads upgrade plan,http://www.worldhighways.com/categories/auctions-equipment-supply-servicing-finance/news/nepal-rural-roads-upgrade-plan/,NEWS ADB - All Streams,adb,NA
c0f4e98d,2018-04-30,Panel to fix payment for leaving projects,http://kathmandupost.ekantipur.com/news/2018-05-01/panel-to-fix-payment-for-leaving-projects.html,NEWS ADB - All Streams,adb,NA
8a7b6e4e,2018-05-18,AfDB approves $100 mln loan for Nigeria's Indorama Eleme â€“ statement,http://www.businessdayonline.com/afdb-approves-100-mln-loan-nigerias-indorama-eleme-statement/,NEWS AFDB- All Streams,afdb,NA
fd40b925,2018-05-18,AfDB approves $100m loan to boost Nigerian fertilizer production,https://www.txfnews.com/Tracker/Details/5425a2a1-ce40-4dcf-baee-02baa04c1206/AfDB-approves-100m-loan-to-boost-Nigerian-fertilizer-production,NEWS AFDB- All Streams,afdb,NA
